,retweeted_status,ID,Username,Date,Tweet,Hashtags,RT,SA,Float,IDJsonT
0,"{'created_at': 'Tue Oct 01 04:46:24 +0000 2019', 'id': 1178893905514754048, 'id_str': '1178893905514754048', 'full_text': 'LSI Denny JA: Gerakan #2019GantiPresiden Terbukti Sangat Disukai Masyarakat. https://t.co/dwpTFeBDGH', 'truncated': False, 'display_text_range': [0, 100], 'entities': {'hashtags': [{'text': '2019GantiPresiden', 'indices': [22, 40]}], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/dwpTFeBDGH', 'expanded_url': 'https://www.faktakini.com/2018/07/lsi-denni-ja-gerakan-2019gantipresiden.html?m=1', 'display_url': 'faktakini.com/2018/07/lsi-de…', 'indices': [77, 100]}]}, 'metadata': {'iso_language_code': 'in', 'result_type': 'recent'}, 'source': '<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1017213604439867392, 'id_str': '1017213604439867392', 'name': '#KamiOposisi', 'screen_name': 'suaraRakyt', 'location': '', 'description': 'Oposisi adalah terhomat', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 173, 'friends_count': 220, 'listed_count': 0, 'created_at': 'Thu Jul 12 01:06:36 +0000 2018', 'favourites_count': 3, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7245, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1150559333387624448/vY4CX6MJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1150559333387624448/vY4CX6MJ_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'in'}",1178901805662642177,farhanputraa85,2019-10-01 05:17:48,RT LSI Denny JA Gerakan Terbukti Sangat Disukai Masyarakat,2019gantipresiden ,1,Positif,0.9921060800552368,
0,"{'created_at': 'Tue Oct 01 04:33:37 +0000 2019', 'id': 1178890687208493058, 'id_str': '1178890687208493058', 'full_text': '#sayaindonesia #sayapancasila #indonesiabisa  #gantipresiden2019 #2019prabowopresiden #2019tetapjokowi #nawacita #indonesia #jokowi #indonesiasehat #indonesiahebat #lawanradikalisme #pancasila #kerjanyata #nkriberpancasilahargamati #NKRI #2019gantipresiden #2019pilihjokowi #papua https://t.co/UM8J6VidBw', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'sayaindonesia', 'indices': [0, 14]}, {'text': 'sayapancasila', 'indices': [15, 29]}, {'text': 'indonesiabisa', 'indices': [30, 44]}, {'text': 'gantipresiden2019', 'indices': [46, 64]}, {'text': '2019prabowopresiden', 'indices': [65, 85]}, {'text': '2019tetapjokowi', 'indices': [86, 102]}, {'text': 'nawacita', 'indices': [103, 112]}, {'text': 'indonesia', 'indices': [113, 123]}, {'text': 'jokowi', 'indices': [124, 131]}, {'text': 'indonesiasehat', 'indices': [132, 147]}, {'text': 'indonesiahebat', 'indices': [148, 163]}, {'text': 'lawanradikalisme', 'indices': [164, 181]}, {'text': 'pancasila', 'indices': [182, 192]}, {'text': 'kerjanyata', 'indices': [193, 204]}, {'text': 'nkriberpancasilahargamati', 'indices': [205, 231]}, {'text': 'NKRI', 'indices': [232, 237]}, {'text': '2019gantipresiden', 'indices': [238, 256]}, {'text': '2019pilihjokowi', 'indices': [257, 273]}, {'text': 'papua', 'indices': [274, 280]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1178890673195323392, 'id_str': '1178890673195323392', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxC0jzUEAANern.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxC0jzUEAANern.jpg', 'url': 'https://t.co/UM8J6VidBw', 'display_url': 'pic.twitter.com/UM8J6VidBw', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890687208493058/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1178890673195323392, 'id_str': '1178890673195323392', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxC0jzUEAANern.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxC0jzUEAANern.jpg', 'url': 'https://t.co/UM8J6VidBw', 'display_url': 'pic.twitter.com/UM8J6VidBw', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890687208493058/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'und', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 928102210247974912, 'id_str': '928102210247974912', 'name': 'elangsaputra', 'screen_name': 'elangsaputra828', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 58, 'friends_count': 273, 'listed_count': 0, 'created_at': 'Wed Nov 08 03:29:45 +0000 2017', 'favourites_count': 9, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",1178901792635183105,farhanputraa85,2019-10-01 05:17:44,RT sayaindonesia sayapancasila indonesiabisa nawacita indo,sayaindonesia sayapancasila indonesiabisa gantipresiden2019 2019prabowopresiden 2019tetapjokowi nawacita ,1,Positif,0.7787084579467773,
0,"{'created_at': 'Tue Oct 01 04:33:29 +0000 2019', 'id': 1178890654052601856, 'id_str': '1178890654052601856', 'full_text': '#sayaindonesia #sayapancasila #indonesiabisa  #gantipresiden2019 #2019prabowopresiden #2019tetapjokowi #nawacita #indonesia #jokowi #indonesiasehat #indonesiahebat #lawanradikalisme #pancasila #kerjanyata #nkriberpancasilahargamati #NKRI #2019gantipresiden #2019pilihjokowi #papua https://t.co/7o10Ui8Cbw', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'sayaindonesia', 'indices': [0, 14]}, {'text': 'sayapancasila', 'indices': [15, 29]}, {'text': 'indonesiabisa', 'indices': [30, 44]}, {'text': 'gantipresiden2019', 'indices': [46, 64]}, {'text': '2019prabowopresiden', 'indices': [65, 85]}, {'text': '2019tetapjokowi', 'indices': [86, 102]}, {'text': 'nawacita', 'indices': [103, 112]}, {'text': 'indonesia', 'indices': [113, 123]}, {'text': 'jokowi', 'indices': [124, 131]}, {'text': 'indonesiasehat', 'indices': [132, 147]}, {'text': 'indonesiahebat', 'indices': [148, 163]}, {'text': 'lawanradikalisme', 'indices': [164, 181]}, {'text': 'pancasila', 'indices': [182, 192]}, {'text': 'kerjanyata', 'indices': [193, 204]}, {'text': 'nkriberpancasilahargamati', 'indices': [205, 231]}, {'text': 'NKRI', 'indices': [232, 237]}, {'text': '2019gantipresiden', 'indices': [238, 256]}, {'text': '2019pilihjokowi', 'indices': [257, 273]}, {'text': 'papua', 'indices': [274, 280]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1178890646226030592, 'id_str': '1178890646226030592', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCy_VVUAAFr9V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCy_VVUAAFr9V.jpg', 'url': 'https://t.co/7o10Ui8Cbw', 'display_url': 'pic.twitter.com/7o10Ui8Cbw', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890654052601856/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1178890646226030592, 'id_str': '1178890646226030592', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCy_VVUAAFr9V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCy_VVUAAFr9V.jpg', 'url': 'https://t.co/7o10Ui8Cbw', 'display_url': 'pic.twitter.com/7o10Ui8Cbw', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890654052601856/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'und', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 928102210247974912, 'id_str': '928102210247974912', 'name': 'elangsaputra', 'screen_name': 'elangsaputra828', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 58, 'friends_count': 273, 'listed_count': 0, 'created_at': 'Wed Nov 08 03:29:45 +0000 2017', 'favourites_count': 9, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",1178901758556475392,farhanputraa85,2019-10-01 05:17:36,RT sayaindonesia sayapancasila indonesiabisa nawacita indo,sayaindonesia sayapancasila indonesiabisa gantipresiden2019 2019prabowopresiden 2019tetapjokowi nawacita ,1,Positif,0.7787084579467773,
0,"{'created_at': 'Tue Oct 01 04:33:19 +0000 2019', 'id': 1178890611996250113, 'id_str': '1178890611996250113', 'full_text': '#sayaindonesia #sayapancasila #indonesiabisa  #gantipresiden2019 #2019prabowopresiden #2019tetapjokowi #nawacita #indonesia #jokowi #indonesiasehat #indonesiahebat #lawanradikalisme #pancasila #kerjanyata #nkriberpancasilahargamati #NKRI #2019gantipresiden #2019pilihjokowi #papua https://t.co/75mzlwLWvh', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'sayaindonesia', 'indices': [0, 14]}, {'text': 'sayapancasila', 'indices': [15, 29]}, {'text': 'indonesiabisa', 'indices': [30, 44]}, {'text': 'gantipresiden2019', 'indices': [46, 64]}, {'text': '2019prabowopresiden', 'indices': [65, 85]}, {'text': '2019tetapjokowi', 'indices': [86, 102]}, {'text': 'nawacita', 'indices': [103, 112]}, {'text': 'indonesia', 'indices': [113, 123]}, {'text': 'jokowi', 'indices': [124, 131]}, {'text': 'indonesiasehat', 'indices': [132, 147]}, {'text': 'indonesiahebat', 'indices': [148, 163]}, {'text': 'lawanradikalisme', 'indices': [164, 181]}, {'text': 'pancasila', 'indices': [182, 192]}, {'text': 'kerjanyata', 'indices': [193, 204]}, {'text': 'nkriberpancasilahargamati', 'indices': [205, 231]}, {'text': 'NKRI', 'indices': [232, 237]}, {'text': '2019gantipresiden', 'indices': [238, 256]}, {'text': '2019pilihjokowi', 'indices': [257, 273]}, {'text': 'papua', 'indices': [274, 280]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1178890604299706368, 'id_str': '1178890604299706368', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCwjJUYAAKcuA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCwjJUYAAKcuA.jpg', 'url': 'https://t.co/75mzlwLWvh', 'display_url': 'pic.twitter.com/75mzlwLWvh', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890611996250113/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1178890604299706368, 'id_str': '1178890604299706368', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCwjJUYAAKcuA.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCwjJUYAAKcuA.jpg', 'url': 'https://t.co/75mzlwLWvh', 'display_url': 'pic.twitter.com/75mzlwLWvh', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890611996250113/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'und', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 928102210247974912, 'id_str': '928102210247974912', 'name': 'elangsaputra', 'screen_name': 'elangsaputra828', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 58, 'friends_count': 273, 'listed_count': 0, 'created_at': 'Wed Nov 08 03:29:45 +0000 2017', 'favourites_count': 9, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",1178901727841570816,farhanputraa85,2019-10-01 05:17:29,RT sayaindonesia sayapancasila indonesiabisa nawacita indo,sayaindonesia sayapancasila indonesiabisa gantipresiden2019 2019prabowopresiden 2019tetapjokowi nawacita ,1,Positif,0.7787084579467773,
0,"{'created_at': 'Tue Oct 01 04:33:14 +0000 2019', 'id': 1178890590643077120, 'id_str': '1178890590643077120', 'full_text': '#sayaindonesia #sayapancasila #indonesiabisa  #gantipresiden2019 #2019prabowopresiden #2019tetapjokowi #nawacita #indonesia #jokowi #indonesiasehat #indonesiahebat #lawanradikalisme #pancasila #kerjanyata #nkriberpancasilahargamati #NKRI #2019gantipresiden #2019pilihjokowi #papua https://t.co/PG3XaHuVqO', 'truncated': False, 'display_text_range': [0, 280], 'entities': {'hashtags': [{'text': 'sayaindonesia', 'indices': [0, 14]}, {'text': 'sayapancasila', 'indices': [15, 29]}, {'text': 'indonesiabisa', 'indices': [30, 44]}, {'text': 'gantipresiden2019', 'indices': [46, 64]}, {'text': '2019prabowopresiden', 'indices': [65, 85]}, {'text': '2019tetapjokowi', 'indices': [86, 102]}, {'text': 'nawacita', 'indices': [103, 112]}, {'text': 'indonesia', 'indices': [113, 123]}, {'text': 'jokowi', 'indices': [124, 131]}, {'text': 'indonesiasehat', 'indices': [132, 147]}, {'text': 'indonesiahebat', 'indices': [148, 163]}, {'text': 'lawanradikalisme', 'indices': [164, 181]}, {'text': 'pancasila', 'indices': [182, 192]}, {'text': 'kerjanyata', 'indices': [193, 204]}, {'text': 'nkriberpancasilahargamati', 'indices': [205, 231]}, {'text': 'NKRI', 'indices': [232, 237]}, {'text': '2019gantipresiden', 'indices': [238, 256]}, {'text': '2019pilihjokowi', 'indices': [257, 273]}, {'text': 'papua', 'indices': [274, 280]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1178890579565928448, 'id_str': '1178890579565928448', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCvHAU4AAAUHF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCvHAU4AAAUHF.jpg', 'url': 'https://t.co/PG3XaHuVqO', 'display_url': 'pic.twitter.com/PG3XaHuVqO', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890590643077120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1178890579565928448, 'id_str': '1178890579565928448', 'indices': [281, 304], 'media_url': 'http://pbs.twimg.com/media/EFxCvHAU4AAAUHF.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EFxCvHAU4AAAUHF.jpg', 'url': 'https://t.co/PG3XaHuVqO', 'display_url': 'pic.twitter.com/PG3XaHuVqO', 'expanded_url': 'https://twitter.com/elangsaputra828/status/1178890590643077120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}, 'metadata': {'iso_language_code': 'und', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 928102210247974912, 'id_str': '928102210247974912', 'name': 'elangsaputra', 'screen_name': 'elangsaputra828', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 58, 'friends_count': 273, 'listed_count': 0, 'created_at': 'Wed Nov 08 03:29:45 +0000 2017', 'favourites_count': 9, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 4474, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1003035473525108736/R10NRY11_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",1178901691485298688,farhanputraa85,2019-10-01 05:17:20,RT sayaindonesia sayapancasila indonesiabisa nawacita indo,sayaindonesia sayapancasila indonesiabisa gantipresiden2019 2019prabowopresiden 2019tetapjokowi nawacita ,1,Positif,0.7787084579467773,
0,"{'created_at': 'Tue Oct 01 04:31:17 +0000 2019', 'id': 1178890100186521606, 'id_str': '1178890100186521606', 'full_text': 'Jokowi Under Fire https://t.co/EC6EF5yazT', 'truncated': False, 'display_text_range': [0, 41], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/EC6EF5yazT', 'expanded_url': 'https://ift.tt/2mza2O4', 'display_url': 'ift.tt/2mza2O4', 'indices': [18, 41]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 73643095, 'id_str': '73643095', 'name': '\u200fً', 'screen_name': 'HalidaHanoum', 'location': 'DKI Jakarta, Indonesia', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 483, 'friends_count': 153, 'listed_count': 6, 'created_at': 'Sat Sep 12 13:33:52 +0000 2009', 'favourites_count': 327, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 104946, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1140013752470798336/YwEOmX7o_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1140013752470798336/YwEOmX7o_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/73643095/1556430956', 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",1178890336841527297,abudzaky2015,2019-10-01 04:32:13,RT Jokowi Under Fire,,1,Positif,0.7787084579467773,
